Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1QX88,K1QX88_CRAGI,unreviewed,Reticulocyte-binding protein 2-like protein a,CGI_10027130,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1949,,EKC26146
K1QUT9,K1QUT9_CRAGI,unreviewed,Calcineurin subunit B type 1,CGI_10013607,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),303,calcium ion binding [GO:0005509],EKC37413
K1QUU4,K1QUU4_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10003088,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),401,,EKC37418
K1QJ35,K1QJ35_CRAGI,unreviewed,Uncharacterized protein,CGI_10004464,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),314,,EKC33798
K1QZT7,K1QZT7_CRAGI,unreviewed,Uncharacterized protein,CGI_10007805,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),638,cysteine-type endopeptidase activity [GO:0004197]; apoptotic process [GO:0006915]; regulation of apoptotic process [GO:0042981],EKC26976
K1PXT5,K1PXT5_CRAGI,unreviewed,Zinc finger protein 37,CGI_10004203,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1700,nucleic acid binding [GO:0003676],EKC21280
K1R809,K1R809_CRAGI,unreviewed,Uncharacterized protein,CGI_10013923,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),271,double-stranded RNA binding [GO:0003725],EKC41908
K1RDX6,K1RDX6_CRAGI,unreviewed,"Phytanoyl-CoA dioxygenase, peroxisomal",CGI_10013924,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),254,dioxygenase activity [GO:0051213],EKC41909
K1R3K5,K1R3K5_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10013768,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),839,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC35760
K1QX66,K1QX66_CRAGI,unreviewed,Carbonic anhydrase 2,CGI_10013772,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),372,carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]; one-carbon metabolic process [GO:0006730],EKC35764
K1R3M6,K1R3M6_CRAGI,unreviewed,Ubiquitin-conjugating enzyme E2-22 kDa,CGI_10027757,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),199,ATP binding [GO:0005524],EKC28471
K1QI08,K1QI08_CRAGI,unreviewed,Ribose-phosphate pyrophosphokinase 1,CGI_10027756,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),318,kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; ribose phosphate diphosphokinase activity [GO:0004749]; nucleoside metabolic process [GO:0009116]; nucleotide biosynthetic process [GO:0009165]; ribonucleoside monophosphate biosynthetic process [GO:0009156],EKC28470
K1R3N1,K1R3N1_CRAGI,unreviewed,Uncharacterized protein,CGI_10027763,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),571,integral component of membrane [GO:0016021],EKC28476
K1QNP4,K1QNP4_CRAGI,unreviewed,Rho-related protein racA,CGI_10024060,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),677,GTP binding [GO:0005525]; GTPase activity [GO:0003924],EKC32684
K1QUR8,K1QUR8_CRAGI,unreviewed,Retinoic acid receptor RXR-alpha,CGI_10015734,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1012,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; zinc ion binding [GO:0008270]; steroid hormone mediated signaling pathway [GO:0043401]; transcription, DNA-templated [GO:0006351]",EKC32680
K1R6U8,K1R6U8_CRAGI,unreviewed,Testis-expressed sequence 9 protein,CGI_10006903,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),421,,EKC29701
K1PZP2,K1PZP2_CRAGI,unreviewed,DNA-binding protein RFX5,CGI_10006904,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1691,"DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]",EKC29702
K1QLN5,K1QLN5_CRAGI,unreviewed,"Carnitine O-palmitoyltransferase 1, liver isoform",CGI_10006907,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),772,"integral component of membrane [GO:0016021]; transferase activity, transferring acyl groups [GO:0016746]",EKC29705
K1RU04,K1RU04_CRAGI,unreviewed,"Actin, cytoplasmic",CGI_10022732,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),376,,EKC38061
K1RH63,K1RH63_CRAGI,unreviewed,GTPase IMAP family member 4,CGI_10026503,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),453,GTP binding [GO:0005525],EKC40820
K1RAY8,K1RAY8_CRAGI,unreviewed,F-box/WD repeat-containing protein 5,CGI_10026507,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),793,,EKC40824
K1S0P7,K1S0P7_CRAGI,unreviewed,Mediator of RNA polymerase II transcription subunit 13,CGI_10026509,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2015,mediator complex [GO:0016592]; RNA polymerase II transcription cofactor activity [GO:0001104],EKC40826
K1QVD0,K1QVD0_CRAGI,unreviewed,Small nuclear ribonucleoprotein Sm D3,CGI_10026510,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),131,spliceosomal complex [GO:0005681]; viral nucleocapsid [GO:0019013]; spliceosomal snRNP assembly [GO:0000387],EKC40827
K1P541,K1P541_CRAGI,unreviewed,Alpha-soluble NSF attachment protein,CGI_10011129,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),292,intracellular [GO:0005622]; intracellular protein transport [GO:0006886],EKC18747
K1QB35,K1QB35_CRAGI,unreviewed,Neutral and basic amino acid transport protein rBAT,CGI_10011123,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),648,integral component of membrane [GO:0016021]; catalytic activity [GO:0003824]; carbohydrate metabolic process [GO:0005975],EKC18741
K1PBB1,K1PBB1_CRAGI,unreviewed,Stress-induced-phosphoprotein 1,CGI_10011125,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),564,,EKC18743
K1R9Q0,K1R9Q0_CRAGI,unreviewed,FMRFamide receptor,CGI_10011273,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),382,integral component of membrane [GO:0016021]; G-protein coupled peptide receptor activity [GO:0008528],EKC42463
K1QZF4,K1QZF4_CRAGI,unreviewed,Uncharacterized protein,CGI_10011277,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),810,WASH complex [GO:0071203]; zinc ion binding [GO:0008270],EKC42467
K1PX03,K1PX03_CRAGI,unreviewed,Uncharacterized protein,CGI_10008952,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),322,,EKC28862
K1PP84,K1PP84_CRAGI,unreviewed,Phosphoinositide phospholipase C (EC 3.1.4.11),CGI_10005708,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1060,intracellular [GO:0005622]; calcium ion binding [GO:0005509]; phosphatidylinositol phospholipase C activity [GO:0004435]; signal transducer activity [GO:0004871]; intracellular signal transduction [GO:0035556]; lipid catabolic process [GO:0016042],EKC20644
K1PGC1,K1PGC1_CRAGI,unreviewed,Uncharacterized protein,CGI_10005707,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1114,,EKC20643
K1PIW2,K1PIW2_CRAGI,unreviewed,Uncharacterized protein,CGI_10003798,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1182,,EKC21513
K1R2C2,K1R2C2_CRAGI,unreviewed,Uncharacterized protein,CGI_10011359,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1414,metal ion binding [GO:0046872],EKC27916
K1PXV2,K1PXV2_CRAGI,unreviewed,Midline-2,CGI_10011982,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),630,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC23929
K1QQY6,K1QQY6_CRAGI,unreviewed,Unc-79-like protein,CGI_10004556,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1126,,EKC23926
K1PIW7,K1PIW7_CRAGI,unreviewed,Uncharacterized protein,CGI_10004557,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),100,,EKC23927
K1PXU6,K1PXU6_CRAGI,unreviewed,60S ribosomal protein L24,CGI_10004554,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),115,ribosome [GO:0005840],EKC23924
Q70MN8,Q70MN8_CRAGI,unreviewed,Ribosomal protein L24 (Fragment),rpl24,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),158,ribosome [GO:0005840],EKC23924
K1RI37,K1RI37_CRAGI,unreviewed,Transcription factor AP-1,CGI_10006579,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),414,"nucleus [GO:0005634]; DNA binding [GO:0003677]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; regulation of transcription from RNA polymerase II promoter [GO:0006357]",EKC41210
K1QBL0,K1QBL0_CRAGI,unreviewed,Tenascin-R (Fragment),CGI_10007645,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),156,,EKC34167
K1Q6C5,K1Q6C5_CRAGI,unreviewed,Nuclear receptor subfamily 0 group B member 1,CGI_10007403,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),468,"nucleus [GO:0005634]; DNA binding [GO:0003677]; steroid hormone receptor activity [GO:0003707]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]",EKC26839
K1QJI1,K1QJI1_CRAGI,unreviewed,DC-STAMP domain-containing protein 2 (Fragment),CGI_10027105,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),831,integral component of membrane [GO:0016021],EKC36912
K1QJI7,K1QJI7_CRAGI,unreviewed,Uncharacterized protein,CGI_10027110,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),182,integral component of membrane [GO:0016021],EKC36917
K1RXH3,K1RXH3_CRAGI,unreviewed,Uncharacterized protein,CGI_10025135,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),161,response to stress [GO:0006950],EKC39676
K1RE93,K1RE93_CRAGI,unreviewed,WD repeat-containing protein 87,CGI_10025129,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1925,,EKC39670
K1RMZ0,K1RMZ0_CRAGI,unreviewed,"Methionyl-tRNA synthetase, mitochondrial",CGI_10018638,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),867,cytoplasm [GO:0005737]; ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; methionyl-tRNA aminoacylation [GO:0006431],EKC35771
K1PIY9,K1PIY9_CRAGI,unreviewed,Lysosomal-trafficking regulator,CGI_10010721,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),3776,lysosome organization [GO:0007040],EKC18884
K1QBG6,K1QBG6_CRAGI,unreviewed,DnaJ-like protein subfamily C member 4,CGI_10010718,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),196,,EKC18881
K1RNK0,K1RNK0_CRAGI,unreviewed,WD repeat and FYVE domain-containing protein 3,CGI_10027298,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),3642,metal ion binding [GO:0046872],EKC43200
K1RBS5,K1RBS5_CRAGI,unreviewed,Sphingomyelin synthase-related protein 1,CGI_10027301,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),333,integral component of membrane [GO:0016021],EKC43203
A5LGH1,A5LGH1_CRAGI,unreviewed,Voltage-dependent anion channel (Voltage-dependent anion-selective channel protein 2),VDAC CGI_10027300,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),280,mitochondrial outer membrane [GO:0005741]; voltage-gated anion channel activity [GO:0008308],EKC43202
K1QUY1,K1QUY1_CRAGI,unreviewed,Fer3-like protein,CGI_10010895,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),209,protein dimerization activity [GO:0046983],EKC32760
K1RF73,K1RF73_CRAGI,unreviewed,Fer3-like protein,CGI_10010896,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),223,protein dimerization activity [GO:0046983],EKC32761
K1PQ88,K1PQ88_CRAGI,unreviewed,Cyclic nucleotide-gated cation channel beta-1,CGI_10011904,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1157,integral component of membrane [GO:0016021]; ion channel activity [GO:0005216],EKC18540
K1PTA7,K1PTA7_CRAGI,unreviewed,"3-ketoacyl-CoA thiolase B, peroxisomal",CGI_10007277,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),109,"transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; metabolic process [GO:0008152]",EKC24918
K1Q0P5,K1Q0P5_CRAGI,unreviewed,Complement C1q tumor necrosis factor-related protein 3 (Fragment),CGI_10007278,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),128,,EKC24919
K1QNF1,K1QNF1_CRAGI,unreviewed,Growth hormone-inducible transmembrane protein,CGI_10000710,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),183,integral component of membrane [GO:0016021],EKC23061
K1PKF8,K1PKF8_CRAGI,unreviewed,Uncharacterized protein,CGI_10008698,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),573,,EKC19374
K1PPD9,K1PPD9_CRAGI,unreviewed,Uncharacterized protein,CGI_10010499,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),546,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC23493
K1QPW1,K1QPW1_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10010496,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),292,,EKC23491
K1Q3R5,K1Q3R5_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10010501,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),465,,EKC23495
K1R2Q9,K1R2Q9_CRAGI,unreviewed,Aspartate aminotransferase (EC 2.6.1.1),CGI_10017668,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),393,L-aspartate:2-oxoglutarate aminotransferase activity [GO:0004069]; L-phenylalanine:2-oxoglutarate aminotransferase activity [GO:0080130]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]; cellular amino acid metabolic process [GO:0006520],EKC37844
K1QW07,K1QW07_CRAGI,unreviewed,Polycystin-2,CGI_10019397,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),669,integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509],EKC37848
K1R2R7,K1R2R7_CRAGI,unreviewed,Uncharacterized protein,CGI_10019398,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),683,integral component of membrane [GO:0016021],EKC37849
K1PUG2,K1PUG2_CRAGI,unreviewed,Heat shock 70 kDa protein 12B,CGI_10002016,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),581,,EKC22544
K1QLN0,K1QLN0_CRAGI,unreviewed,Ankyrin repeat domain-containing protein 17,CGI_10002100,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),584,,EKC22541
K1RZ93,K1RZ93_CRAGI,unreviewed,Uncharacterized protein,CGI_10012225,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),574,integral component of membrane [GO:0016021],EKC40326
K1RBG5,K1RBG5_CRAGI,unreviewed,4-hydroxybutyrate coenzyme A transferase,CGI_10021542,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),469,transferase activity [GO:0016740]; acetyl-CoA metabolic process [GO:0006084],EKC31441
K1RBH2,K1RBH2_CRAGI,unreviewed,Ras-related and estrogen-regulated growth inhibitor,CGI_10021547,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),236,membrane [GO:0016020]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal transduction [GO:0007165],EKC31446
K1QNG3,K1QNG3_CRAGI,unreviewed,Small ubiquitin-related modifier (SUMO),CGI_10000633,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),94,nucleus [GO:0005634]; protein sumoylation [GO:0016925],EKC23081
K1R3I1,K1R3I1_CRAGI,unreviewed,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,CGI_10012222,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),426,integral component of membrane [GO:0016021]; catalytic activity [GO:0003824]; metabolic process [GO:0008152],EKC40323
K1QS78,K1QS78_CRAGI,unreviewed,Coiled-coil domain-containing protein 75,CGI_10024673,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),262,nucleic acid binding [GO:0003676],EKC36508
K1QF61,K1QF61_CRAGI,unreviewed,Tyrosine-protein kinase receptor (EC 2.7.10.1),CGI_10001050,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),778,integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169],EKC27495
K1R3I5,K1R3I5_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10012227,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),397,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC40328
K1QRN3,K1QRN3_CRAGI,unreviewed,Cysteine and histidine-rich domain-containing protein 1,CGI_10004552,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),325,,EKC24211
K1PP30,K1PP30_CRAGI,unreviewed,F-box only protein 28,CGI_10005806,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),383,,EKC20569
K1QGA8,K1QGA8_CRAGI,unreviewed,Uncharacterized protein,CGI_10005830,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),312,,EKC20561
K1QGB1,K1QGB1_CRAGI,unreviewed,DNA polymerase epsilon subunit 4,CGI_10005802,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),115,protein heterodimerization activity [GO:0046982],EKC20566
K1RBQ0,K1RBQ0_CRAGI,unreviewed,Caspase-7,CGI_10021185,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),404,cysteine-type endopeptidase activity [GO:0004197],EKC43168
K1Q8N8,K1Q8N8_CRAGI,unreviewed,PRA1 family protein,CGI_10011950,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),180,integral component of membrane [GO:0016021],EKC25235
K1PMK0,K1PMK0_CRAGI,unreviewed,E3 ubiquitin-protein ligase TRIM33,CGI_10011952,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),554,intracellular [GO:0005622]; ligase activity [GO:0016874]; zinc ion binding [GO:0008270],EKC25237
B2BR16,B2BR16_CRAGI,unreviewed,Glucose-6-phosphatase (Fragment),,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),43,glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006],EKC25233
K1PU79,K1PU79_CRAGI,unreviewed,Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),CGI_10011948,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),424,glucose-6-phosphate dehydrogenase activity [GO:0004345]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; pentose-phosphate shunt [GO:0006098],EKC25233
K1PMS9,K1PMS9_CRAGI,unreviewed,Werner syndrome ATP-dependent helicase-like protein,CGI_10001075,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),395,ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676],EKC22958
K1QDZ3,K1QDZ3_CRAGI,unreviewed,Protogenin,CGI_10009916,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1253,integral component of membrane [GO:0016021]; multicellular organism development [GO:0007275],EKC35117
K1RLD1,K1RLD1_CRAGI,unreviewed,Protein lunapark,CGI_10015129,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),439,integral component of membrane [GO:0016021],EKC35111
K1RK76,K1RK76_CRAGI,unreviewed,Uncharacterized protein C5orf49-like protein,CGI_10023185,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),136,,EKC34646
K1R0N1,K1R0N1_CRAGI,unreviewed,MOG interacting and ectopic P-granules protein 1,CGI_10023184,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1204,nucleic acid binding [GO:0003676],EKC34645
K1R4I0,K1R4I0_CRAGI,unreviewed,Disintegrin and metalloproteinase domain-containing protein 10,CGI_10028052,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),904,integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; caveola assembly [GO:0070836]; integrin-mediated signaling pathway [GO:0007229],EKC38439
K1S2G2,K1S2G2_CRAGI,unreviewed,Molybdenum cofactor biosynthesis protein 1,CGI_10021384,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),382,"molybdopterin synthase complex [GO:0019008]; 4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]",EKC41501
